ID Venta,Fecha,Sucursal,SKU,Nombre del Producto,Cantidad Vendida,Precio Unitario,Descuento Aplicado,Total Venta,Método de Pago,Cliente ID
1981,2023-05-03,Sucursal 2,PAN-00003,Pan Integral,9,5000,0,45000,Tarjeta de Crédito,C00291
2158,2023-06-08,Sucursal 1,PAN-00003,Pan Integral,9,5000,0,45000,Billetera Digital,C00019
2455,2023-02-13,Sucursal 2,PAN-00003,Pan Integral,9,5000,0,45000,Billetera Digital,C00004
2794,2023-05-19,Sucursal 2,PAN-00003,Pan Integral,9,5000,0,45000,Tarjeta de Crédito,C00124
2971,2023-01-07,Sucursal 1,PAN-00003,Pan Integral,9,5000,0,45000,Tarjeta de Débito,C00018
3069,2023-03-13,Sucursal 2,PAN-00003,Pan Integral,9,5000,0,45000,Tarjeta de Crédito,C00212
3101,2023-09-18,Sucursal 2,PAN-00003,Pan Integral,9,5000,0,45000,Tarjeta de Crédito,C00220
3118,2023-07-25,Sucursal 2,PAN-00003,Pan Integral,9,5000,0,45000,Efectivo,C00050
3490,2023-11-26,Sucursal 2,PAN-00003,Pan Integral,9,5000,0,45000,Transferencia,C00294
3553,2023-08-09,Sucursal 2,PAN-00003,Pan Integral,9,5000,0,45000,Billetera Digital,C00111
3593,2023-07-13,Sucursal 3,PAN-00003,Pan Integral,9,5000,0,45000,Transferencia,C00012
3931,2023-10-18,Sucursal 2,PAN-00003,Pan Integral,9,5000,0,45000,Billetera Digital,C00049
3975,2023-07-13,Sucursal 1,PAN-00003,Pan Integral,9,5000,0,45000,Tarjeta de Crédito,C00056
4327,2023-09-19,Sucursal 3,PAN-00003,Pan Integral,9,5000,0,45000,Transferencia,C00154
4361,2023-02-22,Sucursal 2,PAN-00003,Pan Integral,9,5000,0,45000,Tarjeta de Crédito,C00287
104,2023-03-05,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,1500,46500,Billetera Digital,C00077
1692,2023-08-14,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,1500,46500,Tarjeta de Débito,C00272
2913,2023-04-27,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,1500,46500,Tarjeta de Débito,C00007
3405,2023-06-07,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,1500,46500,Transferencia,C00211
3485,2023-04-01,Sucursal 1,PER-00008,Shampoo Anticaspa,4,12000,1500,46500,Transferencia,C00035
4300,2023-10-04,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,1500,46500,Tarjeta de Débito,C00065
11,2023-09-12,Sucursal 1,FRT-00001,Manzana Gala,8,6000,1500,46500,Tarjeta de Crédito,C00221
203,2023-02-11,Sucursal 1,FRT-00001,Manzana Gala,8,6000,1500,46500,Tarjeta de Débito,C00057
1192,2023-08-06,Sucursal 2,FRT-00001,Manzana Gala,8,6000,1500,46500,Efectivo,C00232
1339,2023-01-12,Sucursal 3,FRT-00001,Manzana Gala,8,6000,1500,46500,Efectivo,C00274
1699,2023-01-07,Sucursal 2,FRT-00001,Manzana Gala,8,6000,1500,46500,Tarjeta de Crédito,C00160
2529,2023-11-30,Sucursal 3,FRT-00001,Manzana Gala,8,6000,1500,46500,Billetera Digital,C00170
3900,2023-10-31,Sucursal 1,FRT-00001,Manzana Gala,8,6000,1500,46500,Transferencia,C00290
4526,2023-10-27,Sucursal 2,FRT-00001,Manzana Gala,8,6000,1500,46500,Efectivo,C00010
499,2023-11-18,Sucursal 3,LIM-00007,Detergente en Polvo,6,8000,1500,46500,Efectivo,C00231
544,2023-03-14,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,1500,46500,Efectivo,C00233
820,2023-10-29,Sucursal 3,LIM-00007,Detergente en Polvo,6,8000,1500,46500,Tarjeta de Crédito,C00098
1428,2023-03-03,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,1500,46500,Tarjeta de Débito,C00099
1908,2023-06-10,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,1500,46500,Transferencia,C00019
2023,2023-09-01,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,1500,46500,Efectivo,C00042
2080,2023-01-03,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,1500,46500,Tarjeta de Crédito,C00291
2872,2023-02-01,Sucursal 3,LIM-00007,Detergente en Polvo,6,8000,1500,46500,Efectivo,C00125
3272,2023-07-03,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,1500,46500,Billetera Digital,C00263
3992,2023-06-27,Sucursal 3,LIM-00007,Detergente en Polvo,6,8000,1500,46500,Tarjeta de Crédito,C00093
4497,2023-03-01,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,1500,46500,Transferencia,C00107
4670,2023-12-26,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,1500,46500,Efectivo,C00090
325,2023-11-04,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,1000,47000,Billetera Digital,C00070
336,2023-02-13,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,1000,47000,Tarjeta de Débito,C00137
1600,2023-07-01,Sucursal 1,PER-00008,Shampoo Anticaspa,4,12000,1000,47000,Billetera Digital,C00009
1648,2023-12-17,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,1000,47000,Billetera Digital,C00201
2965,2023-05-31,Sucursal 1,PER-00008,Shampoo Anticaspa,4,12000,1000,47000,Transferencia,C00118
3463,2023-07-04,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,1000,47000,Tarjeta de Crédito,C00177
4733,2023-09-22,Sucursal 1,PER-00008,Shampoo Anticaspa,4,12000,1000,47000,Transferencia,C00210
432,2023-05-30,Sucursal 2,FRT-00001,Manzana Gala,8,6000,1000,47000,Transferencia,C00256
2728,2024-01-17,Sucursal 2,FRT-00001,Manzana Gala,8,6000,1000,47000,Billetera Digital,C00139
3258,2023-09-27,Sucursal 2,FRT-00001,Manzana Gala,8,6000,1000,47000,Tarjeta de Crédito,C00228
4103,2023-02-06,Sucursal 3,FRT-00001,Manzana Gala,8,6000,1000,47000,Tarjeta de Débito,C00038
4996,2023-11-29,Sucursal 2,FRT-00001,Manzana Gala,8,6000,1000,47000,Billetera Digital,C00147
321,2023-06-22,Sucursal 3,LIM-00007,Detergente en Polvo,6,8000,1000,47000,Transferencia,C00120
2563,2023-01-15,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,1000,47000,Tarjeta de Crédito,C00279
2629,2023-03-12,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,1000,47000,Transferencia,C00051
2825,2024-01-01,Sucursal 3,LIM-00007,Detergente en Polvo,6,8000,1000,47000,Tarjeta de Débito,C00019
889,2023-07-05,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,500,47500,Billetera Digital,C00100
2897,2023-04-07,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,500,47500,Billetera Digital,C00100
3341,2023-09-10,Sucursal 1,PER-00008,Shampoo Anticaspa,4,12000,500,47500,Tarjeta de Débito,C00247
3930,2023-09-11,Sucursal 1,PER-00008,Shampoo Anticaspa,4,12000,500,47500,Billetera Digital,C00066
4173,2024-01-14,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,500,47500,Tarjeta de Débito,C00111
542,2023-06-16,Sucursal 1,FRT-00001,Manzana Gala,8,6000,500,47500,Billetera Digital,C00235
1528,2023-07-19,Sucursal 2,FRT-00001,Manzana Gala,8,6000,500,47500,Tarjeta de Débito,C00169
2241,2024-01-02,Sucursal 3,FRT-00001,Manzana Gala,8,6000,500,47500,Transferencia,C00154
3794,2023-01-04,Sucursal 2,FRT-00001,Manzana Gala,8,6000,500,47500,Billetera Digital,C00159
4067,2024-01-13,Sucursal 3,FRT-00001,Manzana Gala,8,6000,500,47500,Billetera Digital,C00204
4107,2023-11-09,Sucursal 3,FRT-00001,Manzana Gala,8,6000,500,47500,Billetera Digital,C00154
4657,2023-09-08,Sucursal 3,FRT-00001,Manzana Gala,8,6000,500,47500,Billetera Digital,C00132
463,2024-01-25,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,500,47500,Transferencia,C00289
891,2023-06-13,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,500,47500,Tarjeta de Débito,C00218
1429,2023-01-10,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,500,47500,Tarjeta de Crédito,C00105
1846,2023-04-09,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,500,47500,Billetera Digital,C00185
1874,2023-05-07,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,500,47500,Tarjeta de Débito,C00086
2045,2023-07-11,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,500,47500,Billetera Digital,C00255
2322,2023-11-27,Sucursal 3,LIM-00007,Detergente en Polvo,6,8000,500,47500,Tarjeta de Crédito,C00102
2330,2023-09-28,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,500,47500,Billetera Digital,C00139
2849,2023-09-28,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,500,47500,Tarjeta de Débito,C00194
3652,2023-04-12,Sucursal 3,LIM-00007,Detergente en Polvo,6,8000,500,47500,Transferencia,C00233
3960,2023-10-27,Sucursal 3,LIM-00007,Detergente en Polvo,6,8000,500,47500,Transferencia,C00185
3983,2023-09-06,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,500,47500,Efectivo,C00076
4615,2023-07-24,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,500,47500,Efectivo,C00300
254,2023-09-14,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Tarjeta de Crédito,C00291
1065,2023-01-14,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Tarjeta de Débito,C00017
1114,2023-07-28,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Transferencia,C00024
1897,2023-04-14,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Efectivo,C00040
1920,2023-02-01,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Tarjeta de Débito,C00005
1939,2023-10-27,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Efectivo,C00214
2108,2023-08-03,Sucursal 1,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Transferencia,C00296
2150,2023-01-03,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Tarjeta de Crédito,C00203
2454,2023-05-10,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Tarjeta de Crédito,C00186
2644,2023-01-26,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Transferencia,C00188
2755,2023-10-07,Sucursal 1,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Billetera Digital,C00126
3165,2023-12-25,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Tarjeta de Crédito,C00295
3177,2023-12-31,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Tarjeta de Crédito,C00069
3386,2023-05-29,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Tarjeta de Crédito,C00090
3436,2023-09-20,Sucursal 1,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Billetera Digital,C00280
3886,2023-11-20,Sucursal 1,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Efectivo,C00108
3944,2023-03-09,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Billetera Digital,C00140
3982,2023-08-17,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Tarjeta de Débito,C00101
4092,2023-09-07,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Tarjeta de Débito,C00140
4257,2023-03-05,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Transferencia,C00295
4271,2023-06-03,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Transferencia,C00124
4331,2023-07-11,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Billetera Digital,C00240
4362,2023-07-14,Sucursal 3,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Tarjeta de Débito,C00176
4794,2023-09-03,Sucursal 1,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Tarjeta de Débito,C00259
4872,2023-04-03,Sucursal 2,PER-00008,Shampoo Anticaspa,4,12000,0,48000,Transferencia,C00168
19,2023-09-06,Sucursal 1,FRT-00001,Manzana Gala,8,6000,0,48000,Efectivo,C00171
308,2023-09-29,Sucursal 3,FRT-00001,Manzana Gala,8,6000,0,48000,Billetera Digital,C00281
578,2023-12-18,Sucursal 3,FRT-00001,Manzana Gala,8,6000,0,48000,Transferencia,C00210
719,2023-05-16,Sucursal 1,FRT-00001,Manzana Gala,8,6000,0,48000,Tarjeta de Crédito,C00229
1697,2023-07-18,Sucursal 1,FRT-00001,Manzana Gala,8,6000,0,48000,Efectivo,C00238
1793,2023-09-17,Sucursal 1,FRT-00001,Manzana Gala,8,6000,0,48000,Efectivo,C00205
1967,2024-01-15,Sucursal 1,FRT-00001,Manzana Gala,8,6000,0,48000,Efectivo,C00159
2039,2023-08-18,Sucursal 3,FRT-00001,Manzana Gala,8,6000,0,48000,Tarjeta de Crédito,C00137
2251,2023-05-06,Sucursal 1,FRT-00001,Manzana Gala,8,6000,0,48000,Billetera Digital,C00144
2343,2023-05-21,Sucursal 1,FRT-00001,Manzana Gala,8,6000,0,48000,Efectivo,C00090
3106,2023-05-25,Sucursal 1,FRT-00001,Manzana Gala,8,6000,0,48000,Tarjeta de Crédito,C00089
3133,2023-11-22,Sucursal 1,FRT-00001,Manzana Gala,8,6000,0,48000,Efectivo,C00157
3326,2023-08-20,Sucursal 1,FRT-00001,Manzana Gala,8,6000,0,48000,Efectivo,C00221
3352,2023-07-07,Sucursal 3,FRT-00001,Manzana Gala,8,6000,0,48000,Transferencia,C00152
3500,2023-08-24,Sucursal 1,FRT-00001,Manzana Gala,8,6000,0,48000,Tarjeta de Crédito,C00056
4258,2023-08-02,Sucursal 3,FRT-00001,Manzana Gala,8,6000,0,48000,Tarjeta de Débito,C00175
4262,2023-01-13,Sucursal 2,FRT-00001,Manzana Gala,8,6000,0,48000,Transferencia,C00239
4408,2023-11-17,Sucursal 2,FRT-00001,Manzana Gala,8,6000,0,48000,Transferencia,C00032
4586,2023-02-27,Sucursal 1,FRT-00001,Manzana Gala,8,6000,0,48000,Tarjeta de Crédito,C00158
4619,2023-01-02,Sucursal 3,FRT-00001,Manzana Gala,8,6000,0,48000,Transferencia,C00126
4914,2023-09-15,Sucursal 3,FRT-00001,Manzana Gala,8,6000,0,48000,Tarjeta de Crédito,C00103
157,2023-10-06,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,0,48000,Efectivo,C00131
170,2023-05-19,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,0,48000,Tarjeta de Crédito,C00177
531,2023-05-25,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,0,48000,Transferencia,C00015
582,2023-06-03,Sucursal 3,LIM-00007,Detergente en Polvo,6,8000,0,48000,Tarjeta de Débito,C00100
739,2024-01-25,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,0,48000,Tarjeta de Crédito,C00137
1044,2023-09-15,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,0,48000,Transferencia,C00025
1202,2023-08-07,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,0,48000,Billetera Digital,C00241
1230,2023-10-12,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,0,48000,Tarjeta de Débito,C00087
2208,2023-12-27,Sucursal 3,LIM-00007,Detergente en Polvo,6,8000,0,48000,Billetera Digital,C00048
2358,2023-08-05,Sucursal 3,LIM-00007,Detergente en Polvo,6,8000,0,48000,Transferencia,C00085
2460,2023-08-01,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,0,48000,Transferencia,C00074
2471,2023-11-20,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,0,48000,Tarjeta de Crédito,C00058
2681,2023-04-01,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,0,48000,Tarjeta de Crédito,C00212
2744,2023-03-10,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,0,48000,Efectivo,C00180
2765,2023-07-17,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,0,48000,Efectivo,C00035
3038,2023-06-15,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,0,48000,Tarjeta de Crédito,C00102
3220,2023-01-17,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,0,48000,Tarjeta de Débito,C00276
3655,2023-09-15,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,0,48000,Billetera Digital,C00192
3745,2023-03-27,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,0,48000,Tarjeta de Débito,C00248
3946,2023-10-22,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,0,48000,Transferencia,C00150
4069,2023-01-01,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,0,48000,Tarjeta de Crédito,C00005
4424,2023-07-17,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,0,48000,Billetera Digital,C00209
4480,2023-05-13,Sucursal 3,LIM-00007,Detergente en Polvo,6,8000,0,48000,Efectivo,C00296
4488,2023-11-23,Sucursal 2,LIM-00007,Detergente en Polvo,6,8000,0,48000,Efectivo,C00248
4925,2023-07-09,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,0,48000,Transferencia,C00073
4929,2023-06-19,Sucursal 1,LIM-00007,Detergente en Polvo,6,8000,0,48000,Tarjeta de Débito,C00102
237,2023-11-22,Sucursal 2,PAN-00003,Pan Integral,10,5000,1500,48500,Billetera Digital,C00035
1664,2023-09-20,Sucursal 2,PAN-00003,Pan Integral,10,5000,1500,48500,Tarjeta de Crédito,C00197
2595,2023-04-06,Sucursal 1,PAN-00003,Pan Integral,10,5000,1500,48500,Tarjeta de Crédito,C00097
2615,2023-11-27,Sucursal 2,PAN-00003,Pan Integral,10,5000,1500,48500,Efectivo,C00095
3552,2023-07-07,Sucursal 3,PAN-00003,Pan Integral,10,5000,1500,48500,Transferencia,C00077
84,2024-01-19,Sucursal 2,PAN-00003,Pan Integral,10,5000,1000,49000,Transferencia,C00259
229,2023-05-16,Sucursal 3,PAN-00003,Pan Integral,10,5000,1000,49000,Billetera Digital,C00200
443,2023-01-06,Sucursal 3,PAN-00003,Pan Integral,10,5000,1000,49000,Tarjeta de Débito,C00223
2082,2023-07-15,Sucursal 1,PAN-00003,Pan Integral,10,5000,1000,49000,Tarjeta de Débito,C00106
2089,2023-04-20,Sucursal 1,PAN-00003,Pan Integral,10,5000,1000,49000,Transferencia,C00104
2333,2023-10-28,Sucursal 3,PAN-00003,Pan Integral,10,5000,1000,49000,Transferencia,C00007
2650,2023-06-09,Sucursal 2,PAN-00003,Pan Integral,10,5000,1000,49000,Efectivo,C00287
2859,2024-01-23,Sucursal 2,PAN-00003,Pan Integral,10,5000,1000,49000,Tarjeta de Crédito,C00175
3117,2023-08-08,Sucursal 1,PAN-00003,Pan Integral,10,5000,1000,49000,Efectivo,C00173
3626,2023-07-05,Sucursal 1,PAN-00003,Pan Integral,10,5000,1000,49000,Transferencia,C00061
4508,2023-01-25,Sucursal 2,PAN-00003,Pan Integral,10,5000,1000,49000,Billetera Digital,C00223
4650,2023-09-12,Sucursal 2,PAN-00003,Pan Integral,10,5000,1000,49000,Tarjeta de Crédito,C00120
468,2023-04-06,Sucursal 1,PAN-00003,Pan Integral,10,5000,500,49500,Transferencia,C00048
725,2024-01-15,Sucursal 3,PAN-00003,Pan Integral,10,5000,500,49500,Billetera Digital,C00197
987,2023-12-12,Sucursal 3,PAN-00003,Pan Integral,10,5000,500,49500,Tarjeta de Débito,C00082
1378,2023-01-26,Sucursal 2,PAN-00003,Pan Integral,10,5000,500,49500,Transferencia,C00258
1911,2023-06-08,Sucursal 2,PAN-00003,Pan Integral,10,5000,500,49500,Efectivo,C00285
2153,2023-07-17,Sucursal 1,PAN-00003,Pan Integral,10,5000,500,49500,Billetera Digital,C00290
2173,2023-03-26,Sucursal 2,PAN-00003,Pan Integral,10,5000,500,49500,Transferencia,C00215
2373,2024-01-07,Sucursal 1,PAN-00003,Pan Integral,10,5000,500,49500,Transferencia,C00036
2477,2023-08-11,Sucursal 1,PAN-00003,Pan Integral,10,5000,500,49500,Efectivo,C00136
3357,2023-08-16,Sucursal 3,PAN-00003,Pan Integral,10,5000,500,49500,Tarjeta de Débito,C00289
4749,2023-07-13,Sucursal 2,PAN-00003,Pan Integral,10,5000,500,49500,Transferencia,C00194
4767,2023-03-27,Sucursal 2,PAN-00003,Pan Integral,10,5000,500,49500,Billetera Digital,C00291
508,2023-01-05,Sucursal 1,PAN-00003,Pan Integral,10,5000,0,50000,Billetera Digital,C00164
794,2023-02-11,Sucursal 3,PAN-00003,Pan Integral,10,5000,0,50000,Tarjeta de Débito,C00142
953,2023-01-02,Sucursal 3,PAN-00003,Pan Integral,10,5000,0,50000,Billetera Digital,C00173
1160,2024-01-02,Sucursal 3,PAN-00003,Pan Integral,10,5000,0,50000,Efectivo,C00262
1424,2023-03-16,Sucursal 1,PAN-00003,Pan Integral,10,5000,0,50000,Billetera Digital,C00188
1544,2023-02-02,Sucursal 3,PAN-00003,Pan Integral,10,5000,0,50000,Billetera Digital,C00019
1612,2023-12-10,Sucursal 3,PAN-00003,Pan Integral,10,5000,0,50000,Billetera Digital,C00193
2248,2023-04-11,Sucursal 1,PAN-00003,Pan Integral,10,5000,0,50000,Efectivo,C00199
2386,2023-02-01,Sucursal 1,PAN-00003,Pan Integral,10,5000,0,50000,Billetera Digital,C00284
2443,2023-01-24,Sucursal 1,PAN-00003,Pan Integral,10,5000,0,50000,Tarjeta de Crédito,C00135
2566,2023-03-23,Sucursal 3,PAN-00003,Pan Integral,10,5000,0,50000,Efectivo,C00215
2813,2023-06-21,Sucursal 2,PAN-00003,Pan Integral,10,5000,0,50000,Tarjeta de Crédito,C00241
2816,2023-01-24,Sucursal 3,PAN-00003,Pan Integral,10,5000,0,50000,Transferencia,C00284
2900,2023-08-02,Sucursal 1,PAN-00003,Pan Integral,10,5000,0,50000,Billetera Digital,C00058
3088,2023-09-01,Sucursal 2,PAN-00003,Pan Integral,10,5000,0,50000,Efectivo,C00161
3209,2023-11-28,Sucursal 3,PAN-00003,Pan Integral,10,5000,0,50000,Billetera Digital,C00245
3636,2023-07-27,Sucursal 3,PAN-00003,Pan Integral,10,5000,0,50000,Tarjeta de Débito,C00186
3770,2023-09-07,Sucursal 1,PAN-00003,Pan Integral,10,5000,0,50000,Efectivo,C00097
4471,2023-04-09,Sucursal 3,PAN-00003,Pan Integral,10,5000,0,50000,Tarjeta de Crédito,C00056
4675,2023-09-12,Sucursal 2,PAN-00003,Pan Integral,10,5000,0,50000,Billetera Digital,C00111
4745,2023-03-05,Sucursal 2,PAN-00003,Pan Integral,10,5000,0,50000,Tarjeta de Débito,C00262
4825,2023-01-14,Sucursal 3,PAN-00003,Pan Integral,10,5000,0,50000,Tarjeta de Crédito,C00012
4845,2023-02-19,Sucursal 3,PAN-00003,Pan Integral,10,5000,0,50000,Efectivo,C00141
592,2023-06-09,Sucursal 1,FRT-00001,Manzana Gala,9,6000,1500,52500,Tarjeta de Crédito,C00269
1066,2023-01-25,Sucursal 1,FRT-00001,Manzana Gala,9,6000,1500,52500,Tarjeta de Débito,C00177
1128,2023-12-11,Sucursal 3,FRT-00001,Manzana Gala,9,6000,1500,52500,Tarjeta de Crédito,C00206
2347,2023-10-22,Sucursal 3,FRT-00001,Manzana Gala,9,6000,1500,52500,Transferencia,C00046
2640,2023-11-05,Sucursal 1,FRT-00001,Manzana Gala,9,6000,1500,52500,Tarjeta de Crédito,C00251
2882,2023-08-04,Sucursal 3,FRT-00001,Manzana Gala,9,6000,1500,52500,Tarjeta de Crédito,C00017
3443,2023-04-25,Sucursal 3,FRT-00001,Manzana Gala,9,6000,1500,52500,Tarjeta de Débito,C00022
3644,2024-01-22,Sucursal 1,FRT-00001,Manzana Gala,9,6000,1500,52500,Tarjeta de Débito,C00045
3913,2023-04-22,Sucursal 1,FRT-00001,Manzana Gala,9,6000,1500,52500,Tarjeta de Crédito,C00094
4340,2023-04-26,Sucursal 1,FRT-00001,Manzana Gala,9,6000,1500,52500,Transferencia,C00102
4490,2023-03-14,Sucursal 2,FRT-00001,Manzana Gala,9,6000,1500,52500,Efectivo,C00008
2085,2023-03-10,Sucursal 2,FRT-00001,Manzana Gala,9,6000,1000,53000,Tarjeta de Crédito,C00236
2804,2023-06-29,Sucursal 2,FRT-00001,Manzana Gala,9,6000,1000,53000,Tarjeta de Crédito,C00143
4250,2023-08-28,Sucursal 2,FRT-00001,Manzana Gala,9,6000,1000,53000,Tarjeta de Crédito,C00258
4779,2023-10-16,Sucursal 3,FRT-00001,Manzana Gala,9,6000,1000,53000,Billetera Digital,C00193
4831,2023-12-03,Sucursal 1,FRT-00001,Manzana Gala,9,6000,1000,53000,Tarjeta de Débito,C00023
190,2023-07-25,Sucursal 3,FRT-00001,Manzana Gala,9,6000,500,53500,Tarjeta de Crédito,C00018
493,2023-07-23,Sucursal 2,FRT-00001,Manzana Gala,9,6000,500,53500,Billetera Digital,C00084
826,2023-11-15,Sucursal 2,FRT-00001,Manzana Gala,9,6000,500,53500,Efectivo,C00271
1381,2023-07-30,Sucursal 1,FRT-00001,Manzana Gala,9,6000,500,53500,Transferencia,C00015
2243,2023-04-09,Sucursal 2,FRT-00001,Manzana Gala,9,6000,500,53500,Tarjeta de Crédito,C00278
3466,2023-01-30,Sucursal 3,FRT-00001,Manzana Gala,9,6000,500,53500,Tarjeta de Crédito,C00147
3691,2023-10-20,Sucursal 1,FRT-00001,Manzana Gala,9,6000,500,53500,Tarjeta de Débito,C00026
3820,2023-03-06,Sucursal 1,FRT-00001,Manzana Gala,9,6000,500,53500,Transferencia,C00294
414,2023-10-27,Sucursal 2,FRT-00001,Manzana Gala,9,6000,0,54000,Transferencia,C00146
1133,2023-12-24,Sucursal 3,FRT-00001,Manzana Gala,9,6000,0,54000,Transferencia,C00252
1245,2024-01-26,Sucursal 1,FRT-00001,Manzana Gala,9,6000,0,54000,Billetera Digital,C00053
1291,2023-08-18,Sucursal 3,FRT-00001,Manzana Gala,9,6000,0,54000,Billetera Digital,C00255
1401,2023-02-14,Sucursal 1,FRT-00001,Manzana Gala,9,6000,0,54000,Billetera Digital,C00065
1529,2023-01-13,Sucursal 3,FRT-00001,Manzana Gala,9,6000,0,54000,Tarjeta de Crédito,C00202
1799,2023-06-07,Sucursal 2,FRT-00001,Manzana Gala,9,6000,0,54000,Tarjeta de Débito,C00110
1861,2023-03-22,Sucursal 2,FRT-00001,Manzana Gala,9,6000,0,54000,Tarjeta de Crédito,C00235
1982,2023-07-07,Sucursal 2,FRT-00001,Manzana Gala,9,6000,0,54000,Efectivo,C00212
2086,2023-08-13,Sucursal 3,FRT-00001,Manzana Gala,9,6000,0,54000,Billetera Digital,C00082
2459,2023-03-12,Sucursal 3,FRT-00001,Manzana Gala,9,6000,0,54000,Efectivo,C00101
2484,2023-12-21,Sucursal 1,FRT-00001,Manzana Gala,9,6000,0,54000,Transferencia,C00248
2545,2023-05-05,Sucursal 1,FRT-00001,Manzana Gala,9,6000,0,54000,Tarjeta de Crédito,C00102
2638,2023-11-17,Sucursal 2,FRT-00001,Manzana Gala,9,6000,0,54000,Tarjeta de Crédito,C00160
2725,2023-01-13,Sucursal 2,FRT-00001,Manzana Gala,9,6000,0,54000,Billetera Digital,C00178
2737,2023-02-14,Sucursal 2,FRT-00001,Manzana Gala,9,6000,0,54000,Efectivo,C00008
